county,precinct,office,district,party,candidate,votes,election_day,absentee/mail-in,provisional
Cambria,West Taylor Township,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,317,267,50,0
Cambria,West Taylor Township,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,1,1,0,0
Cambria,White Township,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,122,83,39,0
Cambria,White Township,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,414,369,45,0
Cambria,White Township,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,2,2,0,0
Cambria,Wilmore Borough,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,25,21,4,0
Cambria,Wilmore Borough,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,92,90,2,0
Cambria,Wilmore Borough,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Center Town,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,220,118,102,0
Cambria,Johnstown Center Town,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,162,110,52,0
Cambria,Johnstown Center Town,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,2,1,1,0
Cambria,Johnstown Kernville,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,113,82,30,1
Cambria,Johnstown Kernville,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,92,62,30,0
Cambria,Johnstown Kernville,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Johnstown Seventh Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,255,184,71,0
Cambria,Johnstown Seventh Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,221,189,32,0
Cambria,Johnstown Seventh Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,2,2,0,0
Cambria,Johnstown Eighth Ward No. 1,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,153,98,55,0
Cambria,Johnstown Eighth Ward No. 1,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,166,130,36,0
Cambria,Johnstown Eighth Ward No. 1,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Eighth Ward No. 3,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,309,199,110,0
Cambria,Johnstown Eighth Ward No. 3,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,454,362,92,0
Cambria,Johnstown Eighth Ward No. 3,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,4,3,1,0
Cambria,Johnstown Old Conemaugh Woodvale,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,202,160,42,0
Cambria,Johnstown Old Conemaugh Woodvale,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,201,160,40,1
Cambria,Johnstown Old Conemaugh Woodvale,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Prospect,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,108,85,22,1
Cambria,Johnstown Prospect,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,42,35,7,0
Cambria,Johnstown Prospect,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Cambria City,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,75,48,27,0
Cambria,Johnstown Cambria City,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,81,74,7,0
Cambria,Johnstown Cambria City,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Seventeenth Ward No. 1,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,198,140,58,0
Cambria,Johnstown Seventeenth Ward No. 1,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,182,149,33,0
Cambria,Johnstown Seventeenth Ward No. 1,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,5,4,1,0
Cambria,Johnstown Seventeenth Ward No. 2,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,216,147,69,0
Cambria,Johnstown Seventeenth Ward No. 2,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,217,174,43,0
Cambria,Johnstown Seventeenth Ward No. 2,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,2,2,0,0
Cambria,Johnstown Seventeenth Ward No. 3,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,157,111,46,0
Cambria,Johnstown Seventeenth Ward No. 3,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,216,185,31,0
Cambria,Johnstown Seventeenth Ward No. 3,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Seventeenth Ward No. 4,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,103,78,25,0
Cambria,Johnstown Seventeenth Ward No. 4,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,162,124,38,0
Cambria,Johnstown Seventeenth Ward No. 4,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Eighteenth Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,145,110,35,0
Cambria,Johnstown Eighteenth Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,218,183,35,0
Cambria,Johnstown Eighteenth Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Johnstown Nineteenth Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,181,118,63,0
Cambria,Johnstown Nineteenth Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,238,201,37,0
Cambria,Johnstown Nineteenth Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,2,2,0,0
Cambria,Johnstown Twentieth Ward No. 1,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,256,166,90,0
Cambria,Johnstown Twentieth Ward No. 1,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,296,241,55,0
Cambria,Johnstown Twentieth Ward No. 1,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Twentieth Ward No. 2,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,213,155,57,1
Cambria,Johnstown Twentieth Ward No. 2,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,204,151,53,0
Cambria,Johnstown Twentieth Ward No. 2,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,2,2,0,0
Cambria,Johnstown Twenty-First Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,102,87,15,0
Cambria,Johnstown Twenty-First Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,160,132,28,0
Cambria,Johnstown Twenty-First Ward,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Total:,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,BETH FARNHAM,20389,13194,7177,18
Cambria,Total:,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,JOHN JOYCE,49027,41374,7625,28
Cambria,Total:,REPRESENTATIVE IN CONGRESS 13TH DISTRICT ( 1),NA,NA,Write-in,128,101,27,0
Cambria,Adams Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",844,713,131,0
Cambria,Adams Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,21,16,5,0
Cambria,Adams Township - Dunlo,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",374,326,47,1
Cambria,Adams Township - Dunlo,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,11,9,2,0
Cambria,Adams Township - Elton,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",916,750,166,0
Cambria,Adams Township - Elton,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,19,14,5,0
Cambria,Adams Township - Gramlingtown,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",483,429,54,0
Cambria,Adams Township - Gramlingtown,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,11,7,4,0
Cambria,Adams Township - St. Michael,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",573,489,84,0
Cambria,Adams Township - St. Michael,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,13,12,1,0
Cambria,Allegheny Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",909,728,181,0
Cambria,Allegheny Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,10,4,6,0
Cambria,Ashville Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",105,91,14,0
Cambria,Ashville Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Barr Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",1136,961,175,0
Cambria,Barr Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,15,10,5,0
Cambria,Blacklick Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",959,778,180,1
Cambria,Blacklick Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,16,9,7,0
Cambria,Brownstown Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",328,271,56,1
Cambria,Brownstown Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,13,8,5,0
Cambria,Cambria Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",909,652,256,1
Cambria,Cambria Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,29,10,19,0
Cambria,Cambria Township - Colver,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",668,571,96,1
Cambria,Cambria Township - Colver,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,15,10,5,0
Cambria,Cambria Township - Revloc,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",396,348,48,0
Cambria,Cambria Township - Revloc,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,15,13,2,0
Cambria,Cambria Township No. 4,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",801,626,175,0
Cambria,Cambria Township No. 4,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,9,6,3,0
Cambria,Carrolltown Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",541,457,84,0
Cambria,Carrolltown Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,17,12,5,0
Cambria,Cassandra Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",70,61,9,0
Cambria,Cassandra Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Chest Springs Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",91,84,7,0
Cambria,Chest Springs Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Chest Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",232,198,34,0
Cambria,Chest Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,2,1,1,0
Cambria,Clearfield Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",872,707,165,0
Cambria,Clearfield Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,13,5,8,0
Cambria,Conemaugh Township - Cover Hill,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",501,399,101,1
Cambria,Conemaugh Township - Cover Hill,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,9,5,4,0
Cambria,Conemaugh Township - Center,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",579,480,97,2
Cambria,Conemaugh Township - Center,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,15,9,6,0
Cambria,Cresson Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",659,565,93,1
Cambria,Cresson Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,20,10,10,0
Cambria,Cresson Township - North,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",666,560,105,1
Cambria,Cresson Township - North,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,17,8,9,0
Cambria,Cresson Township - South,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",576,489,86,1
Cambria,Cresson Township - South,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,12,8,4,0
Cambria,Croyle Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",627,524,102,1
Cambria,Croyle Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,5,1,4,0
Cambria,Croyle Township No. 2,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",647,557,89,1
Cambria,Croyle Township No. 2,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,6,5,1,0
Cambria,Daisytown Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",164,142,22,0
Cambria,Daisytown Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,2,2,0,0
Cambria,Dale Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",314,258,56,0
Cambria,Dale Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,19,11,8,0
Cambria,Dean Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",203,164,39,0
Cambria,Dean Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,7,4,3,0
Cambria,East Carroll Township - North,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",196,167,28,1
Cambria,East Carroll Township - North,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,8,5,3,0
Cambria,East Carroll Township - South,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",670,570,99,1
Cambria,East Carroll Township - South,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,8,4,4,0
Cambria,East Conemaugh Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",353,297,56,0
Cambria,East Conemaugh Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,16,14,2,0
Cambria,East Taylor Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",809,672,137,0
Cambria,East Taylor Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,22,14,8,0
Cambria,East Taylor Township No. 2,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",427,345,82,0
Cambria,East Taylor Township No. 2,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,15,6,8,1
Cambria,Ebensburg Borough - Center,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",469,350,119,0
Cambria,Ebensburg Borough - Center,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,23,11,12,0
Cambria,Ebensburg Borough - East,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",522,422,100,0
Cambria,Ebensburg Borough - East,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,24,13,11,0
Cambria,Ebensburg Borough - West,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",615,470,145,0
Cambria,Ebensburg Borough - West,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,32,21,11,0
Cambria,Ehrenfeld Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",79,71,8,0
Cambria,Ehrenfeld Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,3,3,0,0
Cambria,Elder Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",453,376,77,0
Cambria,Elder Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,6,3,3,0
Cambria,Ferndale Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",657,538,118,1
Cambria,Ferndale Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,16,9,7,0
Cambria,Franklin Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",103,87,15,1
Cambria,Franklin Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,7,5,2,0
Cambria,Gallitzin Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",651,570,81,0
Cambria,Gallitzin Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,18,15,3,0
Cambria,Gallitzin Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",711,604,107,0
Cambria,Gallitzin Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,12,9,3,0
Cambria,Geistown Borough No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",485,403,82,0
Cambria,Geistown Borough No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,18,10,8,0
Cambria,Geistown Borough No. 2,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",784,618,164,2
Cambria,Geistown Borough No. 2,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,17,11,6,0
Cambria,Hastings Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",542,450,89,3
Cambria,Hastings Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,3,3,0,0
Cambria,Jackson Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",466,384,82,0
Cambria,Jackson Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,9,5,4,0
Cambria,Jackson Township - Vinco,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",883,698,184,1
Cambria,Jackson Township - Vinco,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,21,13,8,0
Cambria,Jackson Township No. 3,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",936,734,202,0
Cambria,Jackson Township No. 3,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,23,16,7,0
Cambria,Lilly Borough - 1st Ward,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",152,143,9,0
Cambria,Lilly Borough - 1st Ward,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,5,5,0,0
Cambria,LILLY BOROUGH 2ND WARD,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",273,222,51,0
Cambria,LILLY BOROUGH 2ND WARD,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,13,7,6,0
Cambria,Lorain Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",246,200,46,0
Cambria,Lorain Borough,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,14,10,4,0
Cambria,Loretto Borough.,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",153,121,31,1
Cambria,Loretto Borough.,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,8,4,4,0
Cambria,Lower Yoder Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",596,466,126,4
Cambria,Lower Yoder Township No. 1,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,27,14,13,0
Cambria,Lower Yoder Township No. 2,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",621,451,170,0
Cambria,Lower Yoder Township No. 2,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,14,9,5,0
Cambria,Middle Taylor Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",384,307,76,1
Cambria,Middle Taylor Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,17,9,8,0
Cambria,Munster Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",376,322,54,0
Cambria,Munster Township,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Nanty Glo Borough - 1st Ward,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",461,389,72,0
Cambria,Nanty Glo Borough - 1st Ward,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,12,10,2,0
Cambria,Nanty Glo Borough - 2nd Ward,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,"WAYNE LANGERHOLC, JR.",575,471,104,0
Cambria,Nanty Glo Borough - 2nd Ward,SENATOR IN THE GENERAL ASSEMBLY 35TH DISTRICT ( 1),NA,NA,Write-in,14,6,8,0
