ElectionDate,OfficeCode(text),DistrictCode(Text),StatusCode,CountyCode,county,precinct,zoffice1,office,district,PartyOrder,PartyDescription,party,CandidateID,candidate,CandidateFirstName,CandidateMiddleName,CandidateFormerName,votes,WriteIn(W)/Uncommitted(Z),Recount(*),Nomindated(N)/Elected(E)
11/5/2024,14,0,0,44,LAPEER,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,1687,,,
11/5/2024,14,0,0,44,LAPEER,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,31865,,,
11/5/2024,14,0,0,44,LAPEER,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,13330,,,
11/5/2024,14,0,0,44,LAPEER,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,31052,,,
11/5/2024,14,0,0,44,LAPEER,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,12649,,,
11/5/2024,14,0,0,45,LEELANAU,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,333,,,
11/5/2024,14,0,0,45,LEELANAU,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,211,,,
11/5/2024,14,0,0,45,LEELANAU,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,283,,,
11/5/2024,14,0,0,45,LEELANAU,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,420,,,
11/5/2024,14,0,0,45,LEELANAU,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,467,,,
11/5/2024,14,0,0,45,LEELANAU,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,5866,,,
11/5/2024,14,0,0,45,LEELANAU,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,6624,,,
11/5/2024,14,0,0,45,LEELANAU,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,5733,,,
11/5/2024,14,0,0,45,LEELANAU,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,6656,,,
11/5/2024,14,0,0,46,LENAWEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,445,,,
11/5/2024,14,0,0,46,LENAWEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,637,,,
11/5/2024,14,0,0,46,LENAWEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,858,,,
11/5/2024,14,0,0,46,LENAWEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,868,,,
11/5/2024,14,0,0,46,LENAWEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,1867,,,
11/5/2024,14,0,0,46,LENAWEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,28633,,,
11/5/2024,14,0,0,46,LENAWEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,16728,,,
11/5/2024,14,0,0,46,LENAWEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,27841,,,
11/5/2024,14,0,0,46,LENAWEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,16419,,,
11/5/2024,14,0,0,47,LIVINGSTON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,995,,,
11/5/2024,14,0,0,47,LIVINGSTON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,1269,,,
11/5/2024,14,0,0,47,LIVINGSTON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,1416,,,
11/5/2024,14,0,0,47,LIVINGSTON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,2270,,,
11/5/2024,14,0,0,47,LIVINGSTON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,3401,,,
11/5/2024,14,0,0,47,LIVINGSTON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,71884,,,
11/5/2024,14,0,0,47,LIVINGSTON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,39921,,,
11/5/2024,14,0,0,47,LIVINGSTON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,69601,,,
11/5/2024,14,0,0,47,LIVINGSTON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,38812,,,
11/5/2024,14,0,0,48,LUCE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,30,,,
11/5/2024,14,0,0,48,LUCE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,36,,,
11/5/2024,14,0,0,48,LUCE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,54,,,
11/5/2024,14,0,0,48,LUCE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,43,,,
11/5/2024,14,0,0,48,LUCE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,107,,,
11/5/2024,14,0,0,48,LUCE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,1887,,,
11/5/2024,14,0,0,48,LUCE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,608,,,
11/5/2024,14,0,0,48,LUCE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,1843,,,
11/5/2024,14,0,0,48,LUCE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,582,,,
11/5/2024,14,0,0,49,MACKINAC,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,53,,,
11/5/2024,14,0,0,49,MACKINAC,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,92,,,
11/5/2024,14,0,0,49,MACKINAC,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,106,,,
11/5/2024,14,0,0,49,MACKINAC,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,103,,,
11/5/2024,14,0,0,49,MACKINAC,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,276,,,
11/5/2024,14,0,0,49,MACKINAC,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,3831,,,
11/5/2024,14,0,0,49,MACKINAC,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,2142,,,
11/5/2024,14,0,0,49,MACKINAC,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,3730,,,
11/5/2024,14,0,0,49,MACKINAC,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,2042,,,
11/5/2024,14,0,0,50,MACOMB,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,6605,,,
11/5/2024,14,0,0,50,MACOMB,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,5864,,,
11/5/2024,14,0,0,50,MACOMB,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,6495,,,
11/5/2024,14,0,0,50,MACOMB,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,7556,,,
11/5/2024,14,0,0,50,MACOMB,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,16095,,,
11/5/2024,14,0,0,50,MACOMB,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,242044,,,
11/5/2024,14,0,0,50,MACOMB,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,186484,,,
11/5/2024,14,0,0,50,MACOMB,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,226531,,,
11/5/2024,14,0,0,50,MACOMB,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,180964,,,
11/5/2024,14,0,0,51,MANISTEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,161,,,
11/5/2024,14,0,0,51,MANISTEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,215,,,
11/5/2024,14,0,0,51,MANISTEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,245,,,
11/5/2024,14,0,0,51,MANISTEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,240,,,
11/5/2024,14,0,0,51,MANISTEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,562,,,
11/5/2024,14,0,0,51,MANISTEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,7620,,,
11/5/2024,14,0,0,51,MANISTEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,5331,,,
11/5/2024,14,0,0,51,MANISTEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,7421,,,
11/5/2024,14,0,0,51,MANISTEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,5177,,,
11/5/2024,14,0,0,52,MARQUETTE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,550,,,
11/5/2024,14,0,0,52,MARQUETTE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,478,,,
11/5/2024,14,0,0,52,MARQUETTE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,455,,,
11/5/2024,14,0,0,52,MARQUETTE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,739,,,
11/5/2024,14,0,0,52,MARQUETTE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,1335,,,
11/5/2024,14,0,0,52,MARQUETTE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,13585,,,
11/5/2024,14,0,0,52,MARQUETTE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,16990,,,
11/5/2024,14,0,0,52,MARQUETTE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,13165,,,
11/5/2024,14,0,0,52,MARQUETTE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,17006,,,
11/5/2024,14,0,0,53,MASON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,159,,,
11/5/2024,14,0,0,53,MASON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,243,,,
11/5/2024,14,0,0,53,MASON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,294,,,
11/5/2024,14,0,0,53,MASON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,276,,,
11/5/2024,14,0,0,53,MASON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,594,,,
11/5/2024,14,0,0,53,MASON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,9821,,,
11/5/2024,14,0,0,53,MASON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,5690,,,
11/5/2024,14,0,0,53,MASON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,9632,,,
11/5/2024,14,0,0,53,MASON,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,5515,,,
11/5/2024,14,0,0,54,MECOSTA,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,185,,,
11/5/2024,14,0,0,54,MECOSTA,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,301,,,
11/5/2024,14,0,0,54,MECOSTA,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,336,,,
11/5/2024,14,0,0,54,MECOSTA,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,350,,,
11/5/2024,14,0,0,54,MECOSTA,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,719,,,
11/5/2024,14,0,0,54,MECOSTA,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,12770,,,
11/5/2024,14,0,0,54,MECOSTA,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,6298,,,
11/5/2024,14,0,0,54,MECOSTA,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,12484,,,
11/5/2024,14,0,0,54,MECOSTA,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,6111,,,
11/5/2024,14,0,0,55,MENOMINEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,96,,,
11/5/2024,14,0,0,55,MENOMINEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,146,,,
11/5/2024,14,0,0,55,MENOMINEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,190,,,
11/5/2024,14,0,0,55,MENOMINEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,185,,,
11/5/2024,14,0,0,55,MENOMINEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,458,,,
11/5/2024,14,0,0,55,MENOMINEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,7244,,,
11/5/2024,14,0,0,55,MENOMINEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,3575,,,
11/5/2024,14,0,0,55,MENOMINEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,7069,,,
11/5/2024,14,0,0,55,MENOMINEE,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,3428,,,
11/5/2024,14,0,0,56,MIDLAND,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,5,GREEN,,64803,MAKHOUL,SAMI,,,454,,,
11/5/2024,14,0,0,56,MIDLAND,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,7,NATURAL LAW,,433977,OAKFORD,KATHLEEN,,,582,,,
11/5/2024,14,0,0,56,MIDLAND,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434749,MOHR II,WILLIAM,,,687,,,
11/5/2024,14,0,0,56,MIDLAND,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,466414,ISHAC,FARID,,,943,,,
11/5/2024,14,0,0,56,MIDLAND,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,466419,ROEHRIG,SUZANNE,,,1525,,,
11/5/2024,14,0,0,56,MIDLAND,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466890,BUSUITO,MICHAEL,,,24777,,,
11/5/2024,14,0,0,56,MIDLAND,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466891,GAFFNEY,MARK,T.,,16818,,,
11/5/2024,14,0,0,56,MIDLAND,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466900,REDDY,SUNNY,,,24166,,,
11/5/2024,14,0,0,56,MIDLAND,ALL,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466901,DEMASHKIEH,RASHA,,,16285,,,
